League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link
bundesliga,Bayern Monachium,VfL Wolfsburg,"['05' Goal_Away - Philipp M.(Mbabu K.)', '34' Yellow_Away - Arnold M.(Podcięcie)', '45+1' Goal_Home - Lewandowski R.(Coman K.)', '50' Goal_Home - Lewandowski R.(Boateng J.)', '69' Yellow_Home - Gnabry S.(Nadmierna ostrość)', '84' Yellow_Home - Sane L.(Niesportowe zachowanie)', '90' Yellow_Home - Coman K.(Podcięcie)']",12,16.12.2020,20:30,2.0,1.0,1.0,1.0,Home,1.24,5.7,8.0,1.24,True,False,False,True,True,False,False,False,4.0,3.0,1.0,58%,42%,13.0,17.0,2.0,7.0,126.0,85.0,49.0,45.0,11.0,10.0,,,20.0,13.0,7.0,7.0,0.0,4.0,28.0,25.0,6.0,1.0,14.0,16.0,3.0,1.0,https://www.flashscore.com/match/KIr2puYo/#/match-summary/match-summary
super-lig,Genclerbirligi,Kasimpasa,"['21' Yellow_Home - Ayite F.', '60' Goal_Home - Yilmaz S.(Candeias D.)', '66' Goal_Away - Erdogan Y.(Haddadi O.)', '73' Yellow_Home - Dikmen S.', '76' Goal_Home - Yilmaz S.(Pehlivan H.)', '84' Penalty_Missed_Away - Hajradinovic H.()', '84' Yellow_Away - Hadergjonaj F.', '84' Yellow_Home - Angelo D.']",31,20.03.2021,11:30,2.0,1.0,0.0,0.0,Home,3.05,3.35,2.3,3.05,True,False,False,False,False,False,False,False,3.0,6.0,-3.0,29%,71%,8.0,12.0,2.0,7.0,83.0,146.0,50.0,101.0,5.0,4.0,1.0,1.0,,,3.0,8.0,1.0,2.0,,,6.0,0.0,8.0,6.0,3.0,1.0,https://www.flashscore.com/match/0Eu7bD72/#/match-summary/match-summary
championship,Sheffield Utd,Fulham,"['10' Goal_Home - Gibbs-White M.(Norwood O.)', '21' Goal_Home - Ndiaye I.(Gibbs-White M.)', '25' Goal_Home - Berge S.(Ndiaye I.)', '27' Yellow_Home - Fleck J.', '49' Goal_Home - Stevens E.(Berge S.)', '68' Yellow_Away - Hector M.', '85' Yellow_Home - Stevens E.']",46,07.05.2022,13:30,4.0,0.0,3.0,0.0,Home,2.1,3.6,3.5,2.1,True,True,True,False,True,False,False,False,6.0,0.0,6.0,34%,66%,10.0,14.0,5.0,4.0,100.0,100.0,33.0,48.0,2.0,4.0,3.0,6.0,11.0,20.0,2.0,7.0,6.0,1.0,14.0,19.0,4.0,1.0,17.0,12.0,2.0,1.0,https://www.flashscore.com/match/r53zTxsE/#/match-summary/match-summary
laliga2,Sevilla B,Vallecano,"['53' Yellow_Away - Beltran F.', '60' Yellow_Home - Carmona Sierra D.', '61' Yellow_Away - Baiano', '73' Yellow_Home - Eteki Y.', '79' Yellow_Away - de Tomas R.', '85' Yellow_Away - Trejo O.', '90+2' Yellow_Home - Fede']",5,16.09.2017,18:00,0.0,0.0,0.0,0.0,Draw,3.05,3.3,2.25,3.3,False,False,False,False,False,False,False,False,0.0,0.0,0.0,45%,55%,10.0,9.0,3.0,0.0,74.0,81.0,37.0,35.0,5.0,5.0,2.0,4.0,23.0,13.0,0.0,1.0,1.0,2.0,35.0,26.0,0.0,3.0,12.0,22.0,3.0,4.0,https://www.flashscore.com/match/zkDP1Li9/#/match-summary/match-summary
jupiler-league,Royale Union SG,Waregem,"['09' Red_Card_Away - Sissako A.', '15' Yellow_Away - Srarfi B.', '18' Yellow_Home - Kandouss I.', '53' Goal_Home - Undav D.(Lynen S.)', '78' Goal_Away - Gano Z.(Dompe J.)', '85' Goal_Home - Sorinola M.(Undav D.)', '89' Yellow_Home - Sorinola M.', '90+1' Yellow_Away - Pletinckx E.']",8,18.09.2021,18:30,2.0,1.0,0.0,0.0,Home,1.18,7.55,15.0,1.18,True,False,False,False,False,False,False,False,1.0,3.0,-2.0,67%,33%,20.0,11.0,6.0,5.0,111.0,88.0,72.0,26.0,8.0,3.0,6.0,3.0,,,11.0,4.0,3.0,3.0,,,4.0,4.0,19.0,13.0,2.0,2.0,https://www.flashscore.com/match/niJqdNET/#/match-summary/match-summary
premier-league,Chelsea,Wolves,"['51' Yellow_Away - Neto P.(Niesportowe zachowanie)', '62' Yellow_Home - Chilwell B.(Podcięcie)']",20,27.01.2021,19:00,0.0,0.0,0.0,0.0,Draw,1.72,3.9,5.3,3.9,False,False,False,False,False,False,False,False,1.0,3.0,-2.0,79%,21%,14.0,4.0,5.0,0.0,204.0,53.0,108.0,14.0,5.0,4.0,4.0,0.0,7.0,16.0,12.0,1.0,2.0,0.0,,,0.0,5.0,14.0,7.0,1.0,1.0,https://www.flashscore.com/match/U9sUsvad/#/match-summary/match-summary
serie-b,Pescara,Ascoli,"['25' Yellow_Home - Scognamiglio G.', '26' Yellow_Away - Pinna S.', '36' Red_Card_Home - Żółta kartka / Scognamiglio G.', '40' Goal_Away - Bidaoui S.(Kragl O.)', '41' Goal_Home - Dessena D.', '48' Goal_Home - Dessena D.(Ceter Valencia D.)', '52' Goal_Away - Dionisi F.(Saric D.)', '55' Yellow_Away - Buchel M.', '82' Yellow_Away - Eramo M.', '90+2' Goal_Away - Bajic R.(Parigini V.)', '90+2' Yellow_Away - Bajic R.']",29,16.03.2021,21:00,2.0,3.0,1.0,1.0,Away,2.5,3.0,3.1,3.1,True,True,False,False,True,False,False,True,0.0,0.0,0.0,39%,61%,9.0,18.0,3.0,8.0,74.0,147.0,32.0,43.0,3.0,6.0,3.0,4.0,,,3.0,5.0,0.0,0.0,,,5.0,1.0,12.0,17.0,2.0,4.0,https://www.flashscore.com/match/d6C8SrgS/#/match-summary/match-summary
league-one,Wigan,Wimbledon,"['21' Goal_Home - Keane W.', '54' Yellow_Home - Edwards G.', '78' Yellow_Home - Naylor T.']",37,05.03.2022,16:00,1.0,0.0,1.0,0.0,Home,1.56,3.8,6.0,1.56,False,False,False,False,False,False,False,False,0.0,0.0,0.0,49%,51%,21.0,7.0,9.0,3.0,88.0,108.0,53.0,40.0,4.0,3.0,8.0,1.0,13.0,15.0,9.0,2.0,1.0,0.0,21.0,23.0,3.0,8.0,14.0,15.0,2.0,0.0,https://www.flashscore.com/match/zVjiPPgp/#/match-summary/match-summary
ligue-2,Chambly,Le Havre,"['33' Yellow_Home - Soubervie A.', '55' Yellow_Home - Gonzalez O.', '68' Yellow_Away - Meras U.', '79' Goal_Away - Penalty Abdelli H.(Penalty )']",18,05.01.2021,20:00,0.0,1.0,0.0,0.0,Away,2.94,2.95,2.6,2.6,False,False,False,False,False,False,False,False,0.0,0.0,0.0,56%,44%,13.0,8.0,2.0,5.0,106.0,104.0,67.0,50.0,5.0,2.0,6.0,1.0,,,9.0,2.0,2.0,2.0,,,4.0,2.0,17.0,20.0,2.0,1.0,https://www.flashscore.com/match/QH0ZJRo5/#/match-summary/match-summary
laliga2,Girona,Tenerife,"['40' Goal_Away - Gonzalez M.(Enric)', '45' Yellow_Home - Stuani C.(Niesportowe zachowanie)', '45+1' Yellow_Away - Soriano J.(Niesportowe zachowanie)', '62' Yellow_Away - Elady(Przytrzymywanie)', '76' Yellow_Home - Baena A.(Niesportowe zachowanie)', '86' Yellow_Away - Sanz A.(Podcięcie)', '87' Yellow_Home - Saiz S.(Niesportowe zachowanie)', '90' Yellow_Away - Martin A.(Niesportowe zachowanie)', '90+6' Red_Card_Home - Żółta kartka / Baena A.(Poza boiskiem)']",39,09.05.2022,21:00,0.0,1.0,0.0,1.0,Away,2.03,3.15,4.2,4.2,False,False,False,False,False,False,False,False,0.0,0.0,0.0,68%,32%,17.0,8.0,5.0,5.0,130.0,72.0,72.0,35.0,9.0,3.0,3.0,0.0,17.0,12.0,6.0,6.0,1.0,1.0,26.0,14.0,4.0,5.0,11.0,16.0,4.0,4.0,https://www.flashscore.com/match/Wtpy8MCP/#/match-summary/match-summary
fortuna-1-liga,GKS Jastrzębie,Sandecja Nowy Sącz,"['18' Goal_Away - Slaby K.', '61' Yellow_Away - Chmiel D.', '67' Yellow_Away - Zych J.', '71' Yellow_Away - Maissa Fall E.', '77' Goal_Away - Walski M.', '80' Yellow_Away - Wolny D.', '84' Goal_Away - Szczepanek B.']",8,11.09.2021,18:00,0.0,3.0,0.0,1.0,Away,2.65,3.25,2.83,2.83,True,False,False,False,False,False,False,False,0.0,0.0,0.0,61%,39%,10.0,11.0,0.0,6.0,99.0,70.0,54.0,32.0,5.0,3.0,5.0,2.0,24.0,7.0,6.0,2.0,0.0,2.0,,,3.0,0.0,7.0,22.0,0.0,4.0,https://www.flashscore.com/match/UZ2u1RSh/#/match-summary/match-summary
2-bundesliga,Sandhausen,Osnabruck,"['05' Red_Card_Away - Susac A.', '06' Goal_Home - Penalty Esswein A.(Penalty )', '22' Yellow_Home - Behrens K.', '47' Yellow_Away - Trapp M.', '63' Goal_Home - Penalty Behrens K.(Penalty )', '88' Goal_Home - Klingmann P.(Diekmeier D.)', '90' Penalty_Missed_Home - Schmidt P.()']",23,28.02.2021,13:30,3.0,0.0,1.0,0.0,Home,2.15,3.2,3.85,2.15,True,False,True,False,False,False,False,False,0.0,0.0,0.0,54%,46%,13.0,7.0,4.0,4.0,109.0,107.0,61.0,25.0,9.0,3.0,,,12.0,21.0,5.0,4.0,6.0,1.0,20.0,30.0,4.0,1.0,15.0,14.0,1.0,1.0,https://www.flashscore.com/match/IZqxPACa/#/match-summary/match-summary
serie-b,Cremonese,Ascoli,"['16' Goal_Home - Strizzolo L.(Buonaiuto C.)', '25' Goal_Away - Bajic R.(Cavion M.)', '30' Yellow_Away - Chirico C.', '31' Goal_Away - Bajic R.', '38' Yellow_Home - Bianchetti M.', '39' Penalty_Missed_Away - Bajic R.()', '42' Goal_Home - Deli F.(Castagnetti M.)', '44' Yellow_Home - Valzania L.', '54' Goal_Home - Deli F.', '56' Goal_Away - Bajic R.(Chirico C.)', '59' Yellow_Home - Pinato M.', '62' Yellow_Away - Buchel M.', '66' Yellow_Home - Valeri E.', '84' Yellow_Home - Gustafsson Sam.']",11,12.12.2020,14:00,3.0,3.0,2.0,2.0,Draw,1.75,3.45,5.1,3.45,True,True,False,False,False,False,False,False,0.0,0.0,0.0,51%,49%,19.0,19.0,8.0,8.0,88.0,99.0,48.0,37.0,4.0,9.0,7.0,2.0,,,5.0,2.0,2.0,0.0,,,5.0,5.0,18.0,11.0,5.0,2.0,https://www.flashscore.com/match/6kFWC8I1/#/match-summary/match-summary
laliga,Celta Vigo,Granada,"['21' Yellow_Home - Murillo J.(Podcięcie)', '25' Goal_Away - Suarez L.(Milla L.)', '27' Goal_Home - Nolito(Olaza L.)', '45+1' Yellow_Home - Tapia R.(Podcięcie)', '53' Yellow_Away - Foulquier D.(Uderzenie łokciem)', '73' Yellow_Away - Martinez D.(Poza boiskiem)', '81' Goal_Home - Baeza M.', '85' Goal_Home - Beltran F.(Aspas I.)', '90+2' Yellow_Away - Puertas A.(Faul)', '90+2' Yellow_Home - Olaza L.(Nadmierna ostrość)', '90+5' Yellow_Away - Soldado R.(Niesportowe zachowanie)', '90+5' Yellow_Home - FaulYokuslu O.(Faul)', '90+6' Yellow_Home - Mallo H.(Niesportowe zachowanie)', '90+8' Red_Card_Home - Nadmierna ostrośćYokuslu O.(Nadmierna ostrość)']",11,29.11.2020,18:30,3.0,1.0,1.0,1.0,Home,2.08,3.35,3.95,2.08,True,True,False,False,False,False,False,False,4.0,5.0,-1.0,68%,32%,17.0,9.0,8.0,2.0,134.0,91.0,52.0,23.0,7.0,6.0,2.0,1.0,14.0,16.0,8.0,0.0,2.0,1.0,,,1.0,5.0,14.0,13.0,5.0,3.0,https://www.flashscore.com/match/C66lAYPG/#/match-summary/match-summary
super-lig,Gaziantep,Alanyaspor,"['33' Goal_Away - Cisse P.(Fernandes J.)', '45' Yellow_Home - Chibsah R.', '66' Yellow_Away - Kanak K.', '84' Yellow_Home - Jefferson', '90' Goal_Home - Kana-Biyik J.(Twumasi P.)', '90' Yellow_Away - Gulselam C.', '90+3' Yellow_Away - Bammou Y.', '90+3' Yellow_Home - Ceylan O.']",9,26.10.2019,16:30,1.0,1.0,0.0,1.0,Draw,3.35,3.4,2.02,3.4,False,False,False,False,False,False,True,False,3.0,2.0,1.0,63%,37%,9.0,7.0,3.0,2.0,113.0,95.0,96.0,51.0,5.0,4.0,1.0,1.0,15.0,22.0,9.0,1.0,3.0,2.0,,,1.0,2.0,19.0,13.0,3.0,3.0,https://www.flashscore.com/match/nkWOermf/#/match-summary/match-summary
premier-league,Fulham,Chelsea,"['44' Red_Card_Home - Robinson A.(Ciężki faul)', '69' Yellow_Home - Reid B.(Nadmierna ostrość)', '72' Yellow_Away - Ziyech H.(Podcięcie)', '78' Goal_Away - Mount M.', '82' Yellow_Away - Silva T.(Faul)', '88' Yellow_Home - Lookman A.(Nadmierna ostrość)', '90+4' Yellow_Away - Azpilicueta C.(Utrudnianie gry)']",19,16.01.2021,18:30,0.0,1.0,0.0,0.0,Away,6.6,4.22,1.58,1.58,False,False,False,False,False,False,False,False,4.0,1.0,3.0,30%,70%,10.0,21.0,3.0,6.0,106.0,155.0,41.0,90.0,5.0,7.0,2.0,8.0,13.0,12.0,1.0,12.0,1.0,3.0,,,5.0,3.0,11.0,10.0,2.0,3.0,https://www.flashscore.com/match/G4CWxhHa/#/match-summary/match-summary
super-lig,Besiktas,Galatasaray,"['54' Yellow_Away - Babel R.(Podcięcie)', '59' Yellow_Away - Marcao(Podcięcie)', '62' Yellow_Away - Mariano(Faul)', '69' Goal_Home - Nayir U.(Erkin C.)', '77' Yellow_Home - Erkin C.(Niesportowe zachowanie)', '89' Yellow_Home - Uysal N.(Podcięcie)']",9,27.10.2019,17:00,1.0,0.0,0.0,0.0,Home,2.85,3.45,2.3,2.85,False,False,False,False,False,False,False,False,2.0,3.0,-1.0,42%,58%,13.0,14.0,7.0,2.0,112.0,136.0,67.0,76.0,4.0,9.0,2.0,3.0,19.0,13.0,7.0,0.0,2.0,4.0,,,2.0,6.0,11.0,15.0,2.0,3.0,https://www.flashscore.com/match/dKip3QfK/#/match-summary/match-summary
championship,Nottingham,Stoke,"['27' Goal_Away - Matondo R.(Tymon J.)', '33' Yellow_Away - Smith T.', '50' Goal_Home - Grabban L.', '80' Yellow_Home - Ribeiro Y.']",44,24.04.2021,16:00,1.0,1.0,0.0,1.0,Draw,2.5,3.1,3.05,3.1,False,False,False,False,True,False,False,False,7.0,9.0,-2.0,61%,39%,6.0,10.0,2.0,1.0,110.0,81.0,38.0,30.0,3.0,3.0,1.0,6.0,13.0,8.0,3.0,6.0,1.0,2.0,18.0,16.0,0.0,1.0,7.0,11.0,1.0,1.0,https://www.flashscore.com/match/pCjwBjOf/#/match-summary/match-summary
eredivisie,G.A. Eagles,Twente,"['39' Goal_Home - Cordoba I.', '44' Yellow_Away - Zerrouki R.(Przytrzymywanie)', '79' Goal_Away - van Wolfswinkel R.(Ugalde M.)', '83' Goal_Away - Zerrouki R.(Ugalde M.)']",15,05.12.2021,14:30,1.0,2.0,1.0,0.0,Away,3.25,3.35,2.26,2.26,True,False,False,False,False,False,False,False,5.0,3.0,2.0,38%,62%,12.0,11.0,5.0,2.0,81.0,168.0,49.0,64.0,1.0,7.0,6.0,2.0,6.0,10.0,7.0,3.0,1.0,0.0,22.0,17.0,0.0,4.0,9.0,6.0,0.0,1.0,https://www.flashscore.com/match/hIcaquEs/#/match-summary/match-summary
ligue-1,Nimes,Brest,"['08' Goal_Home - Denkey A.(Meling B.)', '31' Goal_Home - Meling B.(Philippoteaux R.)', '35' Yellow_Away - Faussurier J.(Podcięcie)', '37' Yellow_Home - Deaux L.(Przytrzymywanie)', '42' Yellow_Home - Benrahou Y.(Przytrzymywanie)', '50' Yellow_Away - Duverne J.(Przytrzymywanie)', '65' Yellow_Away - Pierre-Gabriel R.(Podcięcie)', '69' Goal_Home - Philippoteaux R.(Denkey A.)', '77' Red_Card_Away - Nadmierna ostrośćChardonnet B.(Nadmierna ostrość)', '84' Goal_Home - Kone M.(Ferhat Z.)']",1,23.08.2020,15:00,4.0,0.0,2.0,0.0,Home,2.28,3.35,3.3,2.28,True,True,True,False,False,False,False,False,5.0,3.0,2.0,47%,53%,12.0,10.0,5.0,3.0,87.0,122.0,42.0,37.0,5.0,5.0,2.0,2.0,20.0,14.0,4.0,4.0,0.0,3.0,,,3.0,1.0,14.0,17.0,2.0,3.0,https://www.flashscore.com/match/bJjvjqoT/#/match-summary/match-summary
liga-portugal,Sporting,Benfica,"['13' Yellow_Home - Sarabia P.(Nadmierna ostrość)', '14' Goal_Away - Nunez D.(Vertonghen J.)', '41' Yellow_Away - Everton(Podcięcie)', '51' Yellow_Away - Vertonghen J.(Nadmierna ostrość)', '51' Yellow_Home - Paulinho(Nadmierna ostrość)', '75' Yellow_Away - Taarabt A.(Poza boiskiem, Opóźnianie gry)', '90+2' Goal_Away - Dias G.(Nunez D.)', '90+4' Yellow_Away - Goncalves D.(Poza boiskiem)']",30,17.04.2022,21:30,0.0,2.0,0.0,1.0,Away,1.94,3.75,3.85,3.85,False,False,False,True,False,False,False,True,2.0,3.0,-1.0,62%,38%,16.0,10.0,4.0,4.0,134.0,58.0,74.0,31.0,9.0,6.0,3.0,0.0,15.0,8.0,7.0,5.0,0.0,4.0,20.0,17.0,2.0,4.0,9.0,13.0,2.0,4.0,https://www.flashscore.com/match/SKDehpe1/#/match-summary/match-summary
super-lig,Genclerbirligi,Erzurum BB,"['29' Goal_Home - Lima S.(Candeias D.)', '43' Yellow_Home - Johansson M.', '45' Var_Away', '45+1' Yellow_Away - Bergdich Z.(Poza boiskiem)', '45+2' Penalty_Missed_Away - Chahechouhe A.()', '76' Yellow_Home - Piris R.', '90+1' Yellow_Away - Ucar M.', '90+3' Yellow_Away - Karakullukcu O.', '90+4' Goal_Away - da Costa M.(Karakullukcu O.)']",33,07.04.2021,15:00,1.0,1.0,1.0,0.0,Draw,2.69,3.25,2.6,3.25,False,False,False,False,False,False,False,True,1.0,0.0,1.0,27%,73%,6.0,23.0,2.0,5.0,83.0,138.0,59.0,129.0,3.0,11.0,1.0,7.0,,,4.0,8.0,2.0,0.0,,,4.0,1.0,17.0,8.0,2.0,2.0,https://www.flashscore.com/match/IeuTaHlO/#/match-summary/match-summary
league-two,Oldham,Forest Green,"['36' Yellow_Home - Clarke H.', '63' Goal_Away - Penalty Collins A.(Penalty )', '65' Goal_Away - Bailey O.(Collins A.)', '80' Goal_Away - Collins A.(Cargill B.)', '84' Yellow_Home - Sutton W.']",46,08.05.2021,16:05,0.0,3.0,0.0,0.0,Away,3.65,3.7,1.9,1.9,True,False,False,False,False,False,False,False,0.0,0.0,0.0,64%,36%,9.0,13.0,1.0,3.0,49.0,38.0,18.0,45.0,5.0,2.0,3.0,8.0,7.0,11.0,6.0,7.0,1.0,1.0,25.0,30.0,0.0,1.0,10.0,8.0,2.0,0.0,https://www.flashscore.com/match/hrXkrIeK/#/match-summary/match-summary
jupiler-league,Club Brugge,Eupen,"['45+2' Yellow_Away - Cools J.', '49' Yellow_Away - Koch M.', '52' Goal_Home - Lang N.(Diatta K.)', '58' Goal_Home - Lang N.(de Ketelaere C.)', '79' Red_Card_Home - Vanaken H.', '82' Goal_Home - Okereke D.(Lang N.)']",19,26.12.2020,14:00,3.0,0.0,0.0,0.0,Home,1.21,7.1,14.5,1.21,True,False,False,False,False,False,False,False,1.0,3.0,-2.0,57%,43%,14.0,9.0,6.0,2.0,76.0,78.0,82.0,48.0,4.0,5.0,4.0,2.0,,,12.0,2.0,4.0,1.0,,,2.0,3.0,9.0,16.0,0.0,2.0,https://www.flashscore.com/match/nclyvmYL/#/match-summary/match-summary
league-two,Scunthorpe,Oldham,"['32' Yellow_Away - Hart S.', '45+4' Yellow_Home - Lewis H.', '49' Yellow_Home - Beestin A.', '73' Yellow_Home - Grant A.', '79' Yellow_Home - Pugh T.', '83' Goal_Away - Luamba J.(Hart S.)', '90' Yellow_Away - Adams N.', '90' Yellow_Away - Luamba J.']",30,05.02.2022,16:00,0.0,1.0,0.0,0.0,Away,2.44,3.05,3.0,3.0,False,False,False,False,False,False,False,False,0.0,0.0,0.0,50%,50%,8.0,10.0,1.0,1.0,87.0,103.0,38.0,54.0,4.0,7.0,3.0,2.0,17.0,15.0,2.0,8.0,3.0,6.0,30.0,26.0,0.0,1.0,13.0,14.0,4.0,3.0,https://www.flashscore.com/match/GdK0qtx1/#/match-summary/match-summary
championship,Coventry,Preston,"['14' Yellow_Away - Earl J.', '17' Yellow_Away - Lindsay L.', '32' Yellow_Home - Rose M.', '69' Yellow_Home - Hamer G.', '74' Yellow_Away - Whiteman B.', '84' Red_Card_Away - Żółta kartka / Lindsay L.', '86' Red_Card_Home - Dabo F.', '89' Goal_Away - Penalty Johnson D.(Penalty )', '90+2' Yellow_Away - Evans C.', '90+8' Goal_Home - Tavares F.']",35,26.02.2022,16:00,1.0,1.0,0.0,0.0,Draw,2.03,3.25,4.2,3.25,False,False,False,False,False,False,True,False,4.0,7.0,-3.0,52%,48%,10.0,14.0,3.0,6.0,121.0,105.0,42.0,45.0,5.0,5.0,2.0,3.0,22.0,12.0,4.0,8.0,3.0,1.0,18.0,21.0,5.0,2.0,10.0,20.0,2.0,5.0,https://www.flashscore.com/match/z9FzvrYH/#/match-summary/match-summary
bundesliga,Borussia Dortmund,FC Schalke 04,"['14' Goal_Home - Gotze M.(Sancho J.)', '18' Goal_Away - Caligiuri D.(Penalty )', '28' Goal_Away - Sane S.(Caligiuri D.)', '34' Yellow_Away - Caligiuri D.(Podcięcie)', '36' Yellow_Away - Serdar S.(Podcięcie)', '45+3' Yellow_Away - Embolo B.(Nadmierna ostrość)', '60' Red_Card_Home - Reus M.(Ciężki faul)', '62' Goal_Away - Caligiuri D.', '65' Red_Card_Home - Wolf M.(Podcięcie)', '72' Yellow_Away - McKennie W.(Podcięcie)', '84' Goal_Home - Witsel A.(Bruun Larsen J.)', '86' Goal_Away - Embolo B.(Oczipka B.)', '89' Yellow_Away - Mascarell O.(Niesportowe zachowanie)', '89' Yellow_Away - Rudy S.(Podcięcie)']",31,27.04.2019,15:30,2.0,4.0,1.0,2.0,Away,1.5,4.65,6.7,6.7,True,True,True,False,False,False,False,False,3.0,5.0,-2.0,70%,30%,8.0,8.0,2.0,4.0,157.0,70.0,50.0,19.0,4.0,3.0,2.0,1.0,22.0,10.0,2.0,4.0,1.0,2.0,,,0.0,0.0,9.0,18.0,0.0,6.0,https://www.flashscore.com/match/joeqF7AF/#/match-summary/match-summary
eredivisie,Twente,Willem II,"['06' Goal_Away - Vrousai M.(Heerkens F.)', '31' Yellow_Home - Verdonk C.(Podcięcie)', '37' Yellow_Away - Nelom M.(Nadmierna ostrość)', '58' Yellow_Away - Kohlert M.(Podcięcie)', '69' Yellow_Home - Selahi L.(Podcięcie)', '80' Yellow_Away - Nieuwkoop B.(Podcięcie)', '87' Yellow_Away - Wellenreuther T.(Opóźnianie gry)', '89' Yellow_Away - PodcięcieGladon P.(Podcięcie)']",10,19.10.2019,19:45,0.0,1.0,0.0,1.0,Away,2.43,3.7,2.74,2.74,False,False,False,True,False,False,False,False,2.0,3.0,-1.0,61%,39%,11.0,11.0,3.0,4.0,126.0,117.0,64.0,47.0,3.0,3.0,5.0,4.0,12.0,14.0,9.0,4.0,1.0,1.0,,,3.0,3.0,13.0,11.0,2.0,5.0,https://www.flashscore.com/match/ILOVBFuT/#/match-summary/match-summary
2-bundesliga,Darmstadt,Braunschweig,"['06' Goal_Home - Penalty Kempe T.(Penalty )', '07' Goal_Home - Dursun S.', '15' Yellow_Away - Wiebe D.', '25' Yellow_Away - Kammerbauer P.', '34' Goal_Home - Dursun S.', '36' Goal_Home - Penalty Kempe T.(Penalty )', '36' Yellow_Away - Schultz M.', '72' Yellow_Away - Otto Y.']",9,27.11.2020,18:30,4.0,0.0,4.0,0.0,Home,1.9,3.85,3.9,1.9,True,True,True,False,False,False,False,False,0.0,0.0,0.0,63%,37%,12.0,10.0,7.0,1.0,117.0,63.0,67.0,52.0,5.0,9.0,,,12.0,13.0,5.0,3.0,1.0,2.0,21.0,26.0,1.0,3.0,10.0,13.0,0.0,4.0,https://www.flashscore.com/match/ruf47lD0/#/match-summary/match-summary
fortuna-1-liga,Sandecja Nowy Sącz,Chrobry Głogów,"['35' Yellow_Away - Ilkow-Golab M.', '57' Yellow_Home - Walski M.', '62' Yellow_Home - Kosakiewicz L.', '77' Red_Card_Home - Slaby K.', '81' Yellow_Home - Tokarz S.', '90+3' Yellow_Home - Koffie G.']",33,15.05.2022,15:00,0.0,0.0,0.0,0.0,Draw,1.96,3.5,4.05,3.5,False,False,False,False,False,False,False,False,0.0,0.0,0.0,58%,42%,10.0,19.0,1.0,4.0,82.0,70.0,45.0,40.0,4.0,5.0,5.0,10.0,13.0,16.0,5.0,3.0,3.0,0.0,,,4.0,1.0,13.0,13.0,4.0,1.0,https://www.flashscore.com/match/MLPXRO7k/#/match-summary/match-summary
2-bundesliga,Hannover,Braunschweig,"['31' Yellow_Away - Kessel B.', '31' Yellow_Home - Ducksch M.', '46' Yellow_Home - Frantz M.', '51' Goal_Away - Kobylanski M.(Ziegele R.)', '54' Goal_Home - Maina L.(Haraguchi G.)', '58' Yellow_Away - Wydra D.', '65' Yellow_Away - Schultz M.', '71' Goal_Home - Weydandt H.(Ducksch M.)', '74' Goal_Home - Hult N.(Ducksch M.)', '86' Goal_Home - Haraguchi G.(Sulejmani V.)']",3,03.10.2020,13:00,4.0,1.0,0.0,0.0,Home,1.52,4.45,6.3,1.52,True,True,False,False,False,False,False,False,0.0,0.0,0.0,60%,40%,23.0,7.0,8.0,3.0,126.0,70.0,42.0,23.0,15.0,4.0,,,12.0,14.0,4.0,4.0,1.0,2.0,32.0,23.0,2.0,4.0,12.0,10.0,2.0,3.0,https://www.flashscore.com/match/bg74PSXh/#/match-summary/match-summary
super-lig,Ankaragucu,Gaziantep,"['29' Goal_Away - Penalty Twumasi P.(Penalty )', '43' Yellow_Away - Djilobodji P.', '43' Yellow_Home - Pinto T.', '68' Goal_Home - Parlak I.(Karabulut A.)', '74' Yellow_Away - Diarra S.', '90+2' Yellow_Home - Parlak I.', '90+3' Goal_Away - Djilobodji P.(Twumasi P.)']",10,04.11.2019,18:00,1.0,2.0,0.0,1.0,Away,2.83,3.35,2.3,2.3,True,False,False,False,False,False,False,True,0.0,5.0,-5.0,55%,45%,13.0,9.0,6.0,5.0,98.0,97.0,79.0,64.0,6.0,1.0,1.0,3.0,16.0,18.0,6.0,3.0,4.0,0.0,,,3.0,5.0,16.0,16.0,2.0,2.0,https://www.flashscore.com/match/Wx6SF3vQ/#/match-summary/match-summary
