League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link
league-two,Barrow,Newport,"['10' Goal_Away - Azaz F.(Fisher A.)', '63' Goal_Home - Kay J.(Stevens J.)', '78' Goal_Home - Gordon J.(Grayson J.)', '88' Yellow_Away - Farquharson P.']",9,24.09.2021,20:45,2.0,1.0,0.0,1.0,Home,2.14,3.1,3.45,2.14,True,False,False,True,False,False,False,False,0.0,0.0,0.0,57%,43%,21.0,12.0,7.0,5.0,84.0,72.0,60.0,35.0,6.0,5.0,8.0,2.0,6.0,10.0,9.0,7.0,1.0,0.0,19.0,26.0,4.0,5.0,10.0,10.0,0.0,1.0,https://www.flashscore.com/match/QD6DdAwN/#/match-summary/match-summary
jupiler-league,Cercle Brugge,Waasland-Beveren,"['30' Yellow_Home - Dabila K.', '63' Var_Home', '74' Yellow_Home - Badiashile L.', '82' Goal_Home - Peeters S.', '90+4' Yellow_Away - Wiegel A.']",5,24.08.2019,20:00,1.0,0.0,0.0,0.0,Home,1.87,3.85,3.85,1.87,False,False,False,False,False,False,False,False,2.0,3.0,-1.0,45%,55%,7.0,10.0,2.0,2.0,86.0,81.0,41.0,32.0,5.0,8.0,,,10.0,16.0,3.0,7.0,4.0,2.0,23.0,19.0,2.0,1.0,13.0,8.0,2.0,1.0,https://www.flashscore.com/match/URI8h7tk/#/match-summary/match-summary
bundesliga,Bayer Leverkusen,VfB Stuttgart,"['41' Goal_Home - Diaby M.', '45' Yellow_Home - Demirbay K.(Przytrzymywanie)', '49' Goal_Away - Tomas T.(Mangala O.)', '51' Yellow_Away - Endo W.(Faul)', '52' Goal_Home - Adli A.(Demirbay K.)', '63' Yellow_Home - Andrich R.(Faul)', '83' Yellow_Home - Bakker M.(Podcięcie)', '86' Goal_Home - Wirtz F.(Aranguiz C.)', '88' Goal_Away - Tomas T.', '89' Goal_Home - Schick P.(Wirtz F.)', '90+4' Yellow_Away - Mavropanos K.(Podcięcie)']",22,12.02.2022,18:30,4.0,2.0,1.0,0.0,Home,1.35,5.65,8.8,1.35,True,True,False,False,False,True,False,False,3.0,4.0,-1.0,64%,36%,20.0,8.0,6.0,5.0,172.0,66.0,72.0,23.0,14.0,3.0,,,7.0,11.0,10.0,0.0,1.0,0.0,21.0,14.0,3.0,2.0,10.0,6.0,3.0,2.0,https://www.flashscore.com/match/t6fvbVSI/#/match-summary/match-summary
super-lig,Yeni Malatyaspor,Kayserispor,"['04' Yellow_Away - Kolovetsios D.', '24' Yellow_Home - Hafez K.', '41' Goal_Away - Parlak I.(Sabovic B.)', '42' Yellow_Home - Buyuk A.', '65' Goal_Home - Buyuk A.(Tetteh B.)']",39,03.05.2021,15:00,1.0,1.0,0.0,1.0,Draw,2.2,3.27,3.3,3.27,False,False,False,False,False,False,False,False,0.0,3.0,-3.0,55%,45%,17.0,7.0,2.0,1.0,113.0,83.0,99.0,51.0,14.0,4.0,1.0,2.0,,,9.0,4.0,2.0,3.0,,,0.0,1.0,10.0,13.0,2.0,1.0,https://www.flashscore.com/match/zTaCqaaJ/#/match-summary/match-summary
championship,Nottingham,Swansea,"['22' Own_Home - Christie C.()', '24' Yellow_Away - Christie C.', '28' Goal_Away - Obafemi M.(Grimes M.)', '38' Yellow_Away - Latibeaudiere J.', '48' Goal_Home - Surridge S.(Garner J.)', '52' Goal_Home - Surridge S.(Garner J.)', '69' Goal_Home - Surridge S.', '84' Goal_Home - Mighten A.']",45,30.04.2022,16:00,5.0,1.0,1.0,1.0,Home,1.42,5.0,7.4,1.42,True,True,False,False,True,False,False,False,3.0,1.0,2.0,30%,70%,27.0,12.0,17.0,3.0,55.0,78.0,72.0,50.0,4.0,3.0,6.0,6.0,9.0,11.0,12.0,4.0,0.0,0.0,9.0,13.0,2.0,12.0,11.0,9.0,0.0,2.0,https://www.flashscore.com/match/8SAIqMNM/#/match-summary/match-summary
laliga,Villarreal,Osasuna,"['03' Yellow_Away - Estupinan P.(Nadmierna ostrość)', '45+1' Goal_Home - Alcacer P.(Trigueros M.)', '48' Goal_Away - Hernandez A.(Torres R.)', '54' Goal_Home - Pena R.(Cazorla S.)', '57' Yellow_Away - Hernandez A.(Przytrzymywanie)', '59' Goal_Home - Cazorla S.(Penalty )', '67' Yellow_Home - Cazorla S.(Nadmierna ostrość)', '90+1' Yellow_Home - Anguissa A. Z.(Niesportowe zachowanie)', '90+2' Yellow_Home - Nino F.(Przytrzymywanie)']",22,02.02.2020,18:30,3.0,1.0,1.0,0.0,Home,1.7,3.9,5.4,1.7,True,True,False,False,True,True,False,False,4.0,5.0,-1.0,55%,45%,9.0,17.0,4.0,5.0,126.0,108.0,38.0,38.0,2.0,11.0,3.0,1.0,15.0,22.0,4.0,6.0,3.0,1.0,,,4.0,1.0,19.0,15.0,3.0,2.0,https://www.flashscore.com/match/UNGyt7tl/#/match-summary/match-summary
premier-league,Southampton,Crystal Palace,"['02' Goal_Away - Benteke C.', '19' Goal_Home - Ings D.(Redmond N.)', '41' Penalty_Missed_Away - Milivojevic L.()', '44' Yellow_Home - Bednarek J.(Podcięcie)', '45+1' Yellow_Away - Ayew J.(Przytrzymywanie)', '48' Goal_Home - Adams C.(Armstrong S.)', '54' Yellow_Home - Vestergaard J.(Podcięcie)', '75' Goal_Home - Ings D.(Adams C.)', '77' Yellow_Away - Kouyate C.(Niesportowe zachowanie)', '90+2' Yellow_Away - Zaha W.(Nadmierna ostrość)']",32,11.05.2021,21:15,3.0,1.0,1.0,1.0,Home,1.97,3.75,4.0,1.97,True,True,False,True,True,False,False,False,3.0,5.0,-2.0,63%,37%,13.0,11.0,6.0,4.0,111.0,94.0,35.0,37.0,3.0,2.0,4.0,5.0,16.0,20.0,12.0,8.0,1.0,2.0,17.0,15.0,3.0,3.0,20.0,13.0,2.0,3.0,https://www.flashscore.com/match/Q7uCWPD9/#/match-summary/match-summary
ligue-1,Strasbourg,Lille,"['21' Goal_Away - Celik Z.', '42' Yellow_Home - Djiku A.(Podcięcie)', '53' Goal_Away - Sanches R.', '59' Yellow_Away - Luiz Araujo(Podcięcie)', '68' Goal_Away - Yilmaz B.(Bamba J.)']",6,04.10.2020,15:00,0.0,3.0,0.0,1.0,Away,3.85,3.23,2.19,2.19,True,False,False,False,False,False,False,False,3.0,2.0,1.0,46%,54%,14.0,12.0,3.0,6.0,96.0,103.0,63.0,33.0,7.0,3.0,4.0,3.0,12.0,10.0,11.0,1.0,0.0,2.0,,,3.0,3.0,11.0,10.0,1.0,1.0,https://www.flashscore.com/match/lM2Uh0J0/#/match-summary/match-summary
jupiler-league,Kortrijk,Cercle Brugge,"['28' Goal_Away - Matondo R.(Deman O.)', '37' Yellow_Away - Lopes L.', '37' Yellow_Home - Moreno M.', '44' Yellow_Home - Sissoko S.', '45+3' Yellow_Away - Utkus E.', '50' Yellow_Away - Velkovski D.', '74' Goal_Away - Matondo R.(Hotic D.)', '83' Yellow_Away - Millan A.']",17,04.12.2021,18:30,0.0,2.0,0.0,1.0,Away,2.84,3.35,2.52,2.52,False,False,False,False,False,False,False,False,4.0,6.0,-2.0,55%,45%,13.0,17.0,1.0,5.0,25.0,34.0,18.0,7.0,6.0,9.0,6.0,3.0,,,7.0,4.0,2.0,2.0,,,3.0,1.0,17.0,25.0,2.0,4.0,https://www.flashscore.com/match/SxcsQeU2/#/match-summary/match-summary
laliga2,Valladolid,R. Oviedo,"['07' Goal_Home - Weissman S.', '18' Yellow_Home - Kike', '21' Yellow_Home - Fernandez J.', '29' Goal_Away - Baston B.(Jirka E.)', '45+1' Goal_Home - Nacho', '59' Penalty_Missed_Away - Baston B.()', '60' Yellow_Home - Weissman S.', '63' Yellow_Home - Nacho', '72' Yellow_Home - El Yamiq J.', '76' Yellow_Away - Jirka E.', '82' Yellow_Home - Alcaraz R.']",20,12.12.2021,16:00,2.0,1.0,2.0,1.0,Home,1.9,3.35,4.3,1.9,True,False,True,False,True,False,False,False,0.0,0.0,0.0,47%,53%,8.0,5.0,5.0,3.0,99.0,97.0,42.0,24.0,2.0,1.0,1.0,1.0,,,6.0,2.0,1.0,1.0,,,2.0,3.0,14.0,13.0,6.0,1.0,https://www.flashscore.com/match/2iw2XQ5e/#/match-summary/match-summary
bundesliga,Borussia Dortmund,FC Schalke 04,"['13' Yellow_Away - Mascarell O.(Podcięcie)', '55' Goal_Home - Akanji M.', '61' Goal_Home - Haaland E.(Sancho J.)', '78' Goal_Home - Hummels M.(Guerreiro R.)']",5,24.10.2020,18:30,3.0,0.0,0.0,0.0,Home,1.19,7.5,16.0,1.19,True,False,False,False,False,False,False,False,3.0,3.0,0.0,70%,30%,17.0,3.0,7.0,0.0,180.0,58.0,79.0,15.0,10.0,3.0,,,17.0,5.0,7.0,2.0,0.0,3.0,26.0,27.0,0.0,4.0,5.0,15.0,0.0,1.0,https://www.flashscore.com/match/YR5nuSZp/#/match-summary/match-summary
bundesliga,B. Moenchengladbach,1. FC Koeln,"['32' Goal_Home - Embolo B.(Herrmann P.)', '33' Yellow_Away - Kainz F.(Podcięcie)', '70' Own_Home - Mere J.()', '80' Goal_Away - Uth M.', '84' Yellow_Away - Uth M.(Nadmierna ostrość)', '88' Yellow_Home - Thuram M.(Opóźnianie gry)']",21,11.03.2020,18:30,2.0,1.0,1.0,0.0,Home,1.94,4.0,3.85,1.94,True,False,False,False,False,False,False,False,4.0,6.0,-2.0,54%,46%,12.0,16.0,5.0,3.0,120.0,103.0,46.0,50.0,2.0,9.0,5.0,4.0,14.0,14.0,6.0,3.0,2.0,1.0,,,2.0,3.0,14.0,14.0,1.0,2.0,https://www.flashscore.com/match/2cWXZlvE/#/match-summary/match-summary
super-lig,Yeni Malatyaspor,Sivasspor,"['53' Yellow_Away - Oguz A.', '57' Yellow_Away - Arslan H.', '70' Goal_Away - Goutas D.(Fajr F.)', '80' Yellow_Home - Ciftpinar S.', '90+4' Yellow_Away - Fajr F.', '90+4' Yellow_Home - Eskihellac M.']",6,21.09.2021,19:00,0.0,1.0,0.0,0.0,Away,2.85,3.2,2.5,2.5,False,False,False,False,False,False,False,False,1.0,2.0,-1.0,54%,46%,9.0,11.0,3.0,4.0,111.0,110.0,79.0,74.0,4.0,5.0,2.0,2.0,,,5.0,6.0,0.0,4.0,,,3.0,3.0,7.0,15.0,2.0,3.0,https://www.flashscore.com/match/bcBwkSTP/#/match-summary/match-summary
laliga,Getafe,Atl. Madryt,"['22' Yellow_Away - Suarez L.(Uderzenie łokciem)', '45' Goal_Home - Mitrovic S.(Maksimovic N.)', '64' Yellow_Away - Herrera H.(Niesportowe zachowanie)', '65' Yellow_Home - Mata J.(Nadmierna ostrość)', '66' Yellow_Away - Gimenez J.(Niesportowe zachowanie)', '66' Yellow_Home - Alena C.(Niesportowe zachowanie)', '74' Red_Card_Home - Alena C.(Nadmierna ostrość)', '78' Goal_Away - Suarez L.(Hermoso M.)', '90' Goal_Away - Suarez L.(Vrsaljko S.)', '90' Yellow_Home - Maksimovic N.(Niesportowe zachowanie)', '90+3' Yellow_Away - Carrasco Y.(Nadmierna ostrość)', '90+5' Yellow_Home - Cuenca J.(Nadmierna ostrość)', '90+7' Yellow_Away - Matheus Cunha(Opóźnianie gry)']",6,21.09.2021,19:30,1.0,2.0,2.0,0.0,Away,6.0,3.5,1.73,1.73,True,False,False,False,True,False,False,True,2.0,3.0,-1.0,32%,68%,7.0,12.0,2.0,4.0,92.0,127.0,26.0,62.0,3.0,4.0,2.0,4.0,13.0,18.0,2.0,5.0,3.0,2.0,20.0,37.0,2.0,1.0,15.0,11.0,4.0,5.0,https://www.flashscore.com/match/fkMlVNBL/#/match-summary/match-summary
ligue-2,Auxerre,Toulouse,"['09' Yellow_Away - Spierings S.', '33' Goal_Away - Penalty van den Boomen B.(Penalty )', '38' Red_Card_Home - Charbonier G.', '41' Goal_Away - van den Boomen B.(Rouault A.)', '42' Yellow_Home - Pellenard T.', '71' Goal_Home - Dugimont R.(Bernard Q.)']",30,19.03.2022,15:00,1.0,2.0,0.0,2.0,Away,3.0,3.4,2.3,2.3,True,False,False,False,False,False,False,False,0.0,0.0,0.0,40%,60%,8.0,16.0,5.0,3.0,79.0,85.0,51.0,68.0,2.0,7.0,1.0,6.0,,,2.0,5.0,0.0,2.0,,,1.0,4.0,14.0,13.0,1.0,1.0,https://www.flashscore.com/match/vJX9ayrc/#/match-summary/match-summary
premier-league,Liverpool,Wolves,"['03' Goal_Away - Neto P.(Jimenez R.)', '24' Goal_Home - Mane S.(Thiago)', '46' Yellow_Home - Matip J.(Przytrzymywanie)', '50' Var_Home', '84' Goal_Home - Salah M.(Matip J.)', '89' Goal_Home - Robertson A.(Firmino R.)']",38,22.05.2022,17:00,3.0,1.0,1.0,1.0,Home,1.19,7.5,14.5,1.19,True,True,False,True,False,False,False,False,2.0,3.0,-1.0,63%,37%,29.0,7.0,8.0,5.0,132.0,65.0,63.0,21.0,7.0,2.0,14.0,0.0,4.0,9.0,5.0,3.0,3.0,1.0,25.0,15.0,4.0,5.0,6.0,3.0,1.0,0.0,https://www.flashscore.com/match/hjDjoLQ1/#/match-summary/match-summary
league-two,Harrogate,Morecambe,"['01' Own_Away - Smith W.()', '39' Yellow_Away - Knight-Percival N.', '45' Yellow_Away - Stockton C.', '72' Yellow_Home - Jones D.', '75' Red_Card_Away - Żółta kartka / Knight-Percival N.', '89' Yellow_Away - Gibson L.', '90+4' Yellow_Away - O']",37,20.03.2021,16:00,0.0,1.0,0.0,1.0,Away,2.2,3.1,3.25,3.25,False,False,False,False,False,False,False,False,0.0,0.0,0.0,55%,45%,12.0,9.0,0.0,2.0,135.0,106.0,53.0,31.0,8.0,4.0,4.0,3.0,,,9.0,3.0,5.0,1.0,,,1.0,0.0,10.0,12.0,1.0,5.0,https://www.flashscore.com/match/xlzCIIEq/#/match-summary/match-summary
premier-league,Liverpool,Chelsea,"['23' Goal_Home - Keita N.', '33' Var_Away', '38' Goal_Home - Alexander-Arnold T.', '43' Goal_Home - Wijnaldum G.(Salah M.)', '45+3' Goal_Away - Giroud O.', '54' Goal_Home - Firmino R.(Alexander-Arnold T.)', '61' Goal_Away - Abraham T.(Pulisic C.)', '73' Goal_Away - Pulisic C.(Hudson-Odoi C.)', '83' Yellow_Home - Gomez J.(Podcięcie)', '84' Goal_Home - Oxlade-Chamberlain A.(Robertson A.)']",37,22.07.2020,21:15,5.0,3.0,3.0,1.0,Home,1.93,3.8,4.0,1.93,True,True,False,False,False,True,False,False,2.0,4.0,-2.0,50%,50%,10.0,10.0,7.0,5.0,112.0,115.0,43.0,45.0,2.0,5.0,1.0,0.0,14.0,8.0,6.0,0.0,0.0,3.0,,,2.0,2.0,8.0,11.0,1.0,0.0,https://www.flashscore.com/match/ttobio9E/#/match-summary/match-summary
eredivisie,Vitesse,Utrecht,"['11' Var_Home', '15' Yellow_Away - Van der Maarel M.(Podcięcie)', '26' Goal_Home - Doekhi D.(Dasa E.)', '83' Yellow_Home - Bruns T.(Podcięcie)']",16,12.01.2021,18:45,1.0,0.0,1.0,0.0,Home,2.4,3.65,2.88,2.4,False,False,False,False,False,False,False,False,2.0,3.0,-1.0,53%,47%,16.0,8.0,4.0,5.0,128.0,92.0,39.0,28.0,6.0,3.0,6.0,0.0,23.0,12.0,8.0,7.0,1.0,1.0,,,5.0,3.0,12.0,21.0,1.0,1.0,https://www.flashscore.com/match/CA0W84st/#/match-summary/match-summary
premier-league,Southampton,Brentford,"['05' Goal_Home - Bednarek J.(Ward-Prowse J.)', '23' Goal_Away - Janelt V.(Mbeumo B.)', '37' Own_Home - Fernandez A.()', '45+2' Yellow_Away - Toney I.(Uderzenie łokciem)', '49' Goal_Home - Broja A.(Romeu O.)', '70' Goal_Home - Adams C.(Diallo I.)']",18,11.01.2022,20:45,4.0,1.0,2.0,1.0,Home,2.22,3.38,3.55,2.22,True,True,True,False,True,False,False,False,,,,49%,51%,12.0,5.0,6.0,4.0,115.0,107.0,46.0,36.0,4.0,0.0,2.0,1.0,8.0,8.0,5.0,2.0,0.0,1.0,18.0,27.0,3.0,2.0,9.0,8.0,0.0,1.0,https://www.flashscore.com/match/4ErRLF5C/#/match-summary/match-summary
league-two,Southend,Bradford City,"['23' Goal_Away - Evans G.', '31' Goal_Home - Bwomono E.(Hackett-Fairchild R.)', '37' Yellow_Home - Cordner T.', '57' Goal_Away - Rowe D.(Cooke C.)', '74' Goal_Away - Evans G.(Cooke C.)']",26,26.01.2021,20:00,1.0,3.0,1.0,1.0,Away,3.05,3.1,2.28,2.28,True,True,False,False,False,False,False,False,0.0,0.0,0.0,55%,45%,12.0,11.0,3.0,8.0,105.0,90.0,35.0,40.0,8.0,3.0,1.0,0.0,,,2.0,8.0,5.0,2.0,,,5.0,2.0,4.0,9.0,1.0,0.0,https://www.flashscore.com/match/rXmxYlSE/#/match-summary/match-summary
serie-a,Salernitana,AC Milan,"['05' Goal_Away - Messias J.(Hernandez T.)', '29' Goal_Home - Bonazzoli F.', '35' Yellow_Away - Bennacer I.(Przytrzymywanie)', '52' Yellow_Home - Ederson(Podcięcie)', '60' Yellow_Away - Giroud O.(Podcięcie)', '70' Yellow_Away - Rebic A.(Niesportowe zachowanie)', '72' Goal_Home - Djuric M.(Mazzocchi P.)', '72' Yellow_Home - Djuric M.(Niesportowe zachowanie)', '77' Goal_Away - Rebic A.(Giroud O.)', '83' Yellow_Away - Romagnoli A.(Podcięcie)']",26,19.02.2022,20:45,2.0,2.0,1.0,1.0,Draw,10.5,5.5,1.33,5.5,True,True,False,True,False,False,False,False,8.0,2.0,6.0,39%,61%,9.0,14.0,5.0,5.0,93.0,130.0,25.0,62.0,1.0,6.0,3.0,3.0,12.0,14.0,4.0,7.0,0.0,0.0,22.0,15.0,3.0,3.0,14.0,12.0,2.0,4.0,https://www.flashscore.com/match/OOn28xpe/#/match-summary/match-summary
super-lig,Goztepe,Alanyaspor,"['36' Yellow_Away - Aydin O.', '38' Var_Home', '52' Yellow_Home - Nwobodo O.', '71' Goal_Away - Diedhiou F.(Karaca E.)', '90+5' Yellow_Home - Demirtas K.', '90+7' Goal_Away - Bingol T.']",30,19.03.2022,14:00,0.0,2.0,0.0,0.0,Away,2.3,3.45,2.95,2.95,False,False,False,False,False,False,False,True,5.0,1.0,4.0,43%,57%,7.0,12.0,0.0,4.0,107.0,116.0,58.0,75.0,6.0,6.0,1.0,2.0,,,2.0,4.0,5.0,2.0,,,2.0,0.0,15.0,10.0,2.0,1.0,https://www.flashscore.com/match/hllfW4ms/#/match-summary/match-summary
super-lig,Konyaspor,Galatasaray,"['34' Yellow_Home - Jevtovic M.(Podcięcie)', '38' Yellow_Home - Niesportowe zachowanieKartal I.(Poza boiskiem, Niesportowe zachowanie)', '39' Yellow_Away - Bayram O.(Przytrzymywanie)', '40' Goal_Home - Daci E.(Skubic N.)', '45' Yellow_Away - Donk R.(Nadmierna ostrość)', '45+2' Goal_Away - Diagne M.(Caglayan O.)', '46' Goal_Home - Daci E.(Guilherme)', '77' Goal_Away - Diagne M.(Penalty )', '77' Yellow_Home - Bardakci A.(Niesportowe zachowanie)', '78' Red_Card_Home - Niesportowe zachowanieKartal I.(Poza boiskiem, Niesportowe zachowanie)', '82' Goal_Home - Demirok U.(Penalty )', '90+2' Goal_Home - Kravets A.(Shengelia L.)', '90+5' Goal_Away - Caglayan O.']",17,05.01.2021,17:00,4.0,3.0,1.0,1.0,Home,3.55,3.37,2.06,3.55,True,True,False,False,True,True,True,True,7.0,8.0,-1.0,43%,57%,9.0,18.0,4.0,5.0,106.0,120.0,65.0,82.0,4.0,9.0,1.0,4.0,,,4.0,4.0,3.0,1.0,,,2.0,0.0,15.0,10.0,2.0,2.0,https://www.flashscore.com/match/hhUGJs5G/#/match-summary/match-summary
league-one,Charlton,Doncaster,"['09' Yellow_Away - Vilca R.', '18' Yellow_Home - Purrington B.', '21' Goal_Home - Lee E.', '34' Goal_Home - Penalty Washington C.(Penalty )', '62' Goal_Home - Stockley J.', '71' Goal_Home - Purrington B.(Jaiyesimi D.)']",16,30.10.2021,16:00,4.0,0.0,2.0,0.0,Home,1.77,3.55,4.5,1.77,True,True,False,False,False,False,False,False,0.0,0.0,0.0,55%,45%,18.0,4.0,10.0,0.0,103.0,74.0,62.0,8.0,5.0,1.0,3.0,3.0,13.0,10.0,3.0,0.0,1.0,2.0,27.0,28.0,0.0,6.0,9.0,15.0,1.0,1.0,https://www.flashscore.com/match/IqqAUywg/#/match-summary/match-summary
liga-portugal,Benfica,Maritimo,"['20' Goal_Home - Penalty Waldschmidt L.(Penalty )', '23' Yellow_Home - Weigl J.', '38' Yellow_Away - Rene', '39' Yellow_Away - Claudio W.', '72' Yellow_Home - Silva R.', '79' Yellow_Away - Pelagio P.', '90+4' Yellow_Home - Nunez D.']",25,05.04.2021,20:00,1.0,0.0,1.0,0.0,Home,1.19,7.8,15.0,1.19,False,False,False,False,False,False,False,False,3.0,2.0,1.0,65%,35%,15.0,8.0,6.0,2.0,148.0,67.0,63.0,18.0,5.0,5.0,4.0,1.0,,,4.0,3.0,1.0,4.0,,,2.0,5.0,17.0,19.0,3.0,3.0,https://www.flashscore.com/match/nJmr5rB9/#/match-summary/match-summary
ligue-1,Brest,Monaco,"['17' Yellow_Away - Henrique C.(Niesportowe zachowanie)', '18' Goal_Home - Mounie S.(Le Douaron J.)', '34' Yellow_Away - Kovac N.(Poza boiskiem, Niesportowe zachowanie)', '42' Yellow_Away - Diop S.(Podcięcie)', '53' Yellow_Home - Magnetti H.(Przytrzymywanie)', '79' Goal_Home - Honorat F.(Cardona I.)', '81' Yellow_Away - Ben Yedder W.(Uderzenie łokciem)', '83' Yellow_Away - Volland K.(Podcięcie)']",12,31.10.2021,17:00,2.0,0.0,1.0,0.0,Home,4.35,4.0,1.8,4.35,False,False,False,False,False,False,False,False,3.0,3.0,0.0,33%,67%,7.0,5.0,3.0,2.0,94.0,166.0,41.0,40.0,3.0,3.0,1.0,0.0,20.0,8.0,2.0,5.0,0.0,3.0,20.0,19.0,2.0,1.0,8.0,17.0,1.0,4.0,https://www.flashscore.com/match/Muv78ybF/#/match-summary/match-summary
fortuna-1-liga,Resovia Rzeszów,GKS Jastrzębie,"['59' Goal_Away - Rumin D.', '71' Yellow_Home - Wasiluk B.', '85' Goal_Away - Farid A.', '90+1' Yellow_Away - Mróz M.', '90+3' Goal_Home - Adamski R.']",17,12.12.2020,12:00,1.0,2.0,0.0,0.0,Away,2.52,3.36,2.91,2.91,True,False,False,False,False,False,True,False,0.0,0.0,0.0,52%,48%,11.0,6.0,5.0,3.0,88.0,78.0,61.0,38.0,4.0,1.0,2.0,2.0,17.0,11.0,2.0,4.0,4.0,1.0,,,1.0,4.0,7.0,16.0,1.0,1.0,https://www.flashscore.com/match/YsrqP5AP/#/match-summary/match-summary
laliga2,R. Oviedo,Cartagena,"['32' Yellow_Home - Ahijado L.', '37' Yellow_Home - Ziganda J.(Poza boiskiem)', '40' Yellow_Home - Baston B.', '45+3' Goal_Home - Penalty Baston B.(Penalty )', '45+6' Yellow_Away - Delmas J.', '45+8' Yellow_Away - Gallar A.', '51' Yellow_Away - Andujar D.', '57' Own_Home - Andujar D.()', '71' Yellow_Away - Alcala P.']",5,12.09.2021,14:00,2.0,0.0,1.0,0.0,Home,1.94,3.1,4.5,1.94,False,False,False,False,True,False,False,False,0.0,0.0,0.0,45%,55%,17.0,8.0,4.0,2.0,97.0,99.0,47.0,37.0,10.0,4.0,3.0,2.0,,,5.0,5.0,0.0,1.0,,,2.0,3.0,16.0,19.0,2.0,4.0,https://www.flashscore.com/match/0INNKv36/#/match-summary/match-summary
laliga2,Lugo,Fuenlabrada,"['05' Goal_Away - Penalty Leon P.(Penalty )', '27' Yellow_Away - Iribas M.', '27' Yellow_Home - Torres X.', '30' Yellow_Home - Sanchez R.', '39' Goal_Home - Sene J.(Ramos De la Flor C.)', '59' Goal_Away - Kante A.(Amigo D.)', '60' Yellow_Home - Whalley O.', '72' Yellow_Away - Leon P.', '87' Yellow_Away - Ontiveros J.', '90' Goal_Away - Zozulya R.(Ontiveros J.)']",40,14.05.2022,16:00,1.0,3.0,1.0,1.0,Away,1.87,3.45,4.3,4.3,True,True,False,True,False,False,False,True,0.0,0.0,0.0,54%,46%,14.0,14.0,5.0,8.0,98.0,69.0,52.0,38.0,4.0,4.0,5.0,2.0,21.0,20.0,5.0,5.0,3.0,4.0,19.0,22.0,5.0,4.0,18.0,17.0,3.0,3.0,https://www.flashscore.com/match/Q7Xr0SVo/#/match-summary/match-summary
liga-portugal,Guimaraes,Boavista,"['18' Yellow_Home - Janvier N.', '45+2' Yellow_Away - Abascal R.', '49' Yellow_Away - Cannon R.', '54' Yellow_Home - Estupinan O.', '72' Yellow_Home - Silva T.', '75' Yellow_Home - Andre', '80' Goal_Home - Estupinan O.', '85' Goal_Away - Ilori T.', '88' Yellow_Home - Mumin A.', '90+5' Yellow_Home - Rochinha']",16,29.12.2021,20:00,1.0,1.0,0.0,0.0,Draw,1.68,3.75,5.4,3.75,False,False,False,False,False,False,False,False,4.0,6.0,-2.0,58%,42%,17.0,11.0,2.0,4.0,93.0,63.0,57.0,19.0,8.0,4.0,7.0,3.0,,,11.0,4.0,0.0,4.0,,,3.0,1.0,23.0,16.0,6.0,2.0,https://www.flashscore.com/match/db4jX8ql/#/match-summary/match-summary
liga-portugal,FC Porto,Boavista,"['20' Goal_Home - Diaz L.(Joao Mario)', '24' Yellow_Away - Musa P.', '29' Goal_Away - Hamache Y.(Makouta G.)', '38' Yellow_Away - Gustavo Sauer', '41' Goal_Home - Evanilson(Taremi M.)', '42' Var_Home', '46' Goal_Home - Evanilson(Taremi M.)', '56' Yellow_Away - Gorre K.', '59' Yellow_Home - Pepe', '60' Yellow_Home - Otavio', '61' Yellow_Home - Taremi M.', '81' Yellow_Away - Perez S.', '89' Yellow_Home - Marcano I.', '90+5' Goal_Home - Loader D.(Diaz L.)']",10,30.10.2021,18:00,4.0,1.0,2.0,1.0,Home,1.18,7.1,21.0,1.18,True,True,False,False,True,False,True,False,2.0,0.0,2.0,71%,29%,18.0,8.0,11.0,3.0,161.0,56.0,81.0,17.0,3.0,2.0,4.0,3.0,,,4.0,6.0,3.0,4.0,,,2.0,7.0,9.0,10.0,4.0,4.0,https://www.flashscore.com/match/A7krqCs7/#/match-summary/match-summary
bundesliga,Eintracht Frankfurt,1. FSV Mainz 05,"['35' Goal_Home - Lindstrom J.(Borre R.)', '90+2' Yellow_Away - Martin A.(Niesportowe zachowanie)']",17,18.12.2021,15:30,1.0,0.0,1.0,0.0,Home,2.47,3.45,2.93,2.47,False,False,False,False,False,False,False,False,5.0,4.0,1.0,55%,45%,13.0,11.0,4.0,5.0,126.0,137.0,50.0,58.0,9.0,6.0,,,13.0,12.0,8.0,6.0,1.0,4.0,16.0,32.0,5.0,3.0,11.0,9.0,0.0,1.0,https://www.flashscore.com/match/pUotYMia/#/match-summary/match-summary
